begintime,sk_object,duration,integrity,M8072C28,M8072C29,M8072C0,M8072C1,M8072C2,M8072C3,M8072C4,M8072C5,M8072C6,M8072C30,M8072C7,M8072C8,M8072C9,M8072C10,M8072C11,M8072C12,M8072C13,M8072C31,M8072C32,M8072C33
2022-03-19,22573.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,22574.0,1311.0,91.04166666666667,0.0,0.0,750.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,3.0,0.0,750.0,710.0,5.0,0.0,0.0,0.0,0.0
2022-03-19,22575.0,1311.0,91.04166666666667,0.0,0.0,8393.0,0.0,1.0,0.0,12.0,6.0,0.0,0.0,2.0,8.0,0.0,8380.0,8370.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,22576.0,1310.0,90.97222222222223,27.0,26.0,5742.0,0.0,26.0,0.0,0.0,12.0,0.0,26.0,4.0,22.0,0.0,5716.0,5692.0,1.0,1.0,0.0,0.0,0.0
2022-03-19,22577.0,1380.0,95.83333333333333,0.0,0.0,879.0,0.0,29.0,0.0,0.0,103.0,0.0,0.0,0.0,3.0,0.0,850.0,728.0,8.0,2.0,0.0,0.0,0.0
2022-03-19,22578.0,1380.0,95.83333333333333,0.0,0.0,140.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,129.0,3.0,1.0,0.0,0.0,0.0
2022-03-19,22579.0,1380.0,95.83333333333333,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,22580.0,1380.0,95.83333333333333,0.0,0.0,167.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,160.0,156.0,4.0,1.0,0.0,0.0,0.0
2022-03-19,22581.0,1380.0,95.83333333333333,0.0,0.0,4061.0,0.0,264.0,0.0,4.0,7.0,1.0,0.0,1.0,7.0,0.0,3793.0,3745.0,36.0,39.0,0.0,0.0,0.0
2022-03-19,22582.0,1311.0,91.04166666666667,0.0,0.0,1161.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,27.0,0.0,1161.0,1153.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,22559.0,1310.0,90.97222222222223,865.0,861.0,48268.0,0.0,2.0,0.0,6.0,56.0,4.0,855.0,60.0,156.0,0.0,48260.0,48078.0,17.0,0.0,0.0,0.0,0.0
2022-03-19,22560.0,1320.0,91.66666666666667,1074.0,1042.0,15661.0,0.0,708.0,0.0,9.0,114.0,8.0,1040.0,39.0,54.0,0.0,14944.0,14511.0,123.0,10.0,0.0,0.0,0.0
2022-03-19,22561.0,1311.0,91.04166666666667,3945.0,3933.0,62715.0,0.0,17.0,0.0,121.0,20.0,1.0,3916.0,65.0,162.0,0.0,62577.0,62445.0,14.0,0.0,0.0,0.0,0.0
2022-03-19,22562.0,1311.0,91.04166666666667,2.0,2.0,7413.0,0.0,5.0,0.0,3.0,3.0,0.0,2.0,13.0,16.0,0.0,7405.0,7382.0,2.0,0.0,0.0,0.0,0.0
2022-03-19,22563.0,1310.0,90.97222222222223,43.0,30.0,12313.0,0.0,1257.0,0.0,168.0,172.0,18.0,30.0,95.0,175.0,0.0,10888.0,10383.0,96.0,1.0,0.0,0.0,0.0
2022-03-19,22564.0,1310.0,90.97222222222223,0.0,0.0,2013.0,0.0,94.0,0.0,6.0,57.0,0.0,0.0,14.0,58.0,0.0,1913.0,1821.0,11.0,0.0,0.0,0.0,0.0
2022-03-19,22565.0,1380.0,95.83333333333333,0.0,0.0,204.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,204.0,200.0,1.0,0.0,0.0,0.0,0.0
2022-03-19,22566.0,1250.0,86.80555555555556,0.0,0.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,997.0,992.0,1.0,0.0,0.0,0.0,0.0
2022-03-19,22567.0,1310.0,90.97222222222223,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,22568.0,1380.0,95.83333333333333,0.0,0.0,50.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,44.0,1.0,0.0,0.0,0.0,0.0
2022-03-19,22569.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,22570.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,22571.0,1380.0,95.83333333333333,402.0,388.0,15199.0,0.0,257.0,0.0,27.0,33.0,6.0,387.0,34.0,425.0,0.0,14915.0,14815.0,15.0,0.0,0.0,0.0,0.0
2022-03-19,22572.0,1311.0,91.04166666666667,2358.0,2351.0,47916.0,0.0,60.0,0.0,90.0,31.0,1.0,2345.0,65.0,142.0,0.0,47766.0,47616.0,5.0,1.0,0.0,0.0,0.0
2022-03-19,22583.0,1310.0,90.97222222222223,268.0,259.0,24491.0,0.0,551.0,0.0,16.0,283.0,10.0,259.0,254.0,204.0,0.0,23924.0,23175.0,89.0,0.0,0.0,0.0,0.0
2022-03-19,22584.0,1310.0,90.97222222222223,0.0,0.0,867.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,867.0,866.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,22585.0,1380.0,95.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,22586.0,1250.0,86.80555555555556,810.0,805.0,35422.0,0.0,1.0,0.0,5.0,20.0,4.0,800.0,66.0,113.0,0.0,35416.0,35293.0,11.0,0.0,0.0,0.0,0.0
2022-03-19,22587.0,1380.0,95.83333333333333,1069.0,993.0,13716.0,0.0,611.0,0.0,10.0,89.0,7.0,985.0,110.0,97.0,0.0,13095.0,12631.0,95.0,13.0,0.0,0.0,0.0
2022-03-19,22588.0,1311.0,91.04166666666667,0.0,0.0,938.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,935.0,929.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,22589.0,1311.0,91.04166666666667,0.0,0.0,4116.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,4112.0,4109.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,22590.0,1380.0,95.83333333333333,382.0,381.0,11880.0,0.0,88.0,0.0,41.0,6.0,0.0,381.0,31.0,126.0,0.0,11751.0,11690.0,4.0,0.0,0.0,0.0,0.0
2022-03-19,22591.0,1310.0,90.97222222222223,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,22592.0,1129.0,78.40277777777777,113.0,113.0,1578.0,0.0,0.0,0.0,1.0,25.0,7.0,112.0,41.0,7.0,0.0,1577.0,1476.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,22593.0,1380.0,95.83333333333333,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0
2022-03-19,22594.0,1380.0,95.83333333333333,0.0,0.0,1092.0,0.0,28.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,1061.0,1057.0,1.0,0.0,0.0,0.0,0.0
2022-03-19,22595.0,1129.0,78.40277777777777,0.0,0.0,118.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,2.0,0.0,118.0,92.0,0.0,1.0,0.0,0.0,0.0
2022-03-19,22596.0,1380.0,95.83333333333333,334.0,323.0,5978.0,0.0,157.0,0.0,6.0,2.0,0.0,321.0,0.0,32.0,0.0,5815.0,5810.0,2.0,2.0,0.0,0.0,0.0
2022-03-19,22597.0,1380.0,95.83333333333333,2313.0,2176.0,26630.0,0.0,1644.0,0.0,36.0,30.0,7.0,2161.0,62.0,78.0,0.0,24950.0,24646.0,136.0,51.0,0.0,0.0,0.0
2022-03-19,22598.0,1380.0,95.83333333333333,0.0,0.0,3782.0,0.0,60.0,0.0,3.0,35.0,3.0,0.0,1.0,1.0,0.0,3719.0,3636.0,18.0,1.0,0.0,0.0,0.0
2022-03-19,22599.0,1311.0,91.04166666666667,0.0,0.0,5124.0,0.0,0.0,0.0,8.0,61.0,0.0,0.0,1.0,7.0,0.0,5116.0,5028.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,22600.0,1129.0,78.40277777777777,0.0,0.0,526.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,43.0,0.0,526.0,510.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,22601.0,1320.0,91.66666666666667,1.0,1.0,9669.0,0.0,593.0,0.0,11.0,14.0,0.0,1.0,6.0,12.0,0.0,9065.0,8972.0,43.0,21.0,0.0,0.0,0.0
2024-03-12,22579.0,1440.0,100.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,1.0,0.0,0.0,0.0,0.0
2024-03-12,22580.0,1440.0,100.0,0.0,0.0,203.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,181.0,3.0,1.0,0.0,0.0,0.0
2024-03-12,22581.0,1440.0,100.0,0.0,0.0,3242.0,0.0,330.0,0.0,65.0,5.0,3.0,0.0,2.0,8.0,0.0,2847.0,2819.0,8.0,7.0,0.0,0.0,0.0
2024-03-12,22582.0,1440.0,100.0,0.0,0.0,1422.0,0.0,3.0,0.0,0.0,10.0,0.0,0.0,1.0,29.0,0.0,1419.0,1404.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,22583.0,1440.0,100.0,173.0,171.0,23281.0,0.0,169.0,0.0,15.0,84.0,7.0,170.0,94.0,181.0,0.0,23097.0,22802.0,18.0,1.0,0.0,0.0,0.0
2024-03-12,22584.0,1440.0,100.0,0.0,0.0,1203.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1192.0,1190.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,22585.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,22586.0,1440.0,100.0,719.0,719.0,39210.0,0.0,2.0,0.0,13.0,29.0,4.0,715.0,58.0,156.0,0.0,39195.0,39062.0,10.0,1.0,0.0,0.0,0.0
2024-03-12,22587.0,1440.0,100.0,809.0,803.0,13809.0,0.0,137.0,0.0,70.0,173.0,23.0,803.0,171.0,120.0,0.0,13602.0,12618.0,215.0,5.0,0.0,0.0,0.0
2024-03-12,22588.0,1440.0,100.0,0.0,0.0,1026.0,0.0,7.0,0.0,1.0,11.0,1.0,0.0,0.0,3.0,0.0,1018.0,995.0,1.0,0.0,0.0,0.0,0.0
2024-03-12,22589.0,1440.0,100.0,0.0,0.0,4380.0,0.0,32.0,0.0,24.0,3.0,1.0,0.0,0.0,2.0,0.0,4324.0,4319.0,0.0,1.0,0.0,0.0,0.0
2024-03-12,22590.0,1440.0,100.0,451.0,443.0,12531.0,0.0,184.0,0.0,8.0,9.0,0.0,442.0,35.0,115.0,0.0,12339.0,12257.0,8.0,0.0,0.0,0.0,0.0
2024-03-12,22591.0,1440.0,100.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,22592.0,1340.0,93.05555555555556,164.0,163.0,1742.0,0.0,23.0,0.0,0.0,32.0,9.0,162.0,44.0,7.0,0.0,1719.0,1618.0,1.0,0.0,0.0,0.0,0.0
2024-03-12,22593.0,1440.0,100.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0
2024-03-12,22594.0,1440.0,100.0,0.0,0.0,1131.0,0.0,109.0,0.0,34.0,11.0,3.0,0.0,1.0,2.0,0.0,988.0,967.0,3.0,0.0,0.0,0.0,0.0
2024-03-12,22595.0,1340.0,93.05555555555556,0.0,0.0,110.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,110.0,99.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,22596.0,1440.0,100.0,258.0,258.0,5142.0,0.0,382.0,0.0,106.0,2.0,0.0,257.0,0.0,19.0,0.0,4654.0,4644.0,7.0,3.0,0.0,0.0,0.0
2024-03-12,22597.0,1440.0,100.0,2441.0,2414.0,28470.0,0.0,285.0,0.0,218.0,39.0,5.0,2408.0,129.0,100.0,0.0,27967.0,27702.0,41.0,15.0,0.0,0.0,0.0
2024-03-12,22598.0,1440.0,100.0,0.0,0.0,2498.0,0.0,87.0,0.0,20.0,146.0,4.0,0.0,2.0,5.0,0.0,2391.0,2157.0,45.0,1.0,0.0,0.0,0.0
2024-03-12,22599.0,1440.0,100.0,0.0,0.0,5485.0,0.0,29.0,0.0,18.0,11.0,2.0,0.0,0.0,9.0,0.0,5438.0,5419.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,22600.0,1340.0,93.05555555555556,0.0,0.0,461.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,6.0,35.0,0.0,456.0,444.0,0.0,0.0,0.0,0.0,0.0
2024-03-12,22601.0,1440.0,100.0,0.0,0.0,9586.0,0.0,154.0,0.0,174.0,15.0,0.0,0.0,15.0,48.0,0.0,9258.0,9192.0,26.0,9.0,0.0,0.0,0.0
2024-03-13,22509.0,1440.0,100.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,22510.0,1440.0,100.0,0.0,0.0,5083.0,0.0,283.0,0.0,9.0,4.0,0.0,0.0,1.0,4.0,0.0,4791.0,4769.0,11.0,5.0,0.0,0.0,0.0
2024-03-13,22511.0,1440.0,100.0,0.0,0.0,2765.0,0.0,102.0,0.0,3.0,12.0,1.0,0.0,0.0,5.0,0.0,2660.0,2636.0,7.0,0.0,0.0,0.0,0.0
2024-03-13,22512.0,1440.0,100.0,0.0,0.0,909.0,0.0,4.0,0.0,0.0,17.0,0.0,0.0,21.0,36.0,0.0,905.0,862.0,1.0,0.0,0.0,0.0,0.0
2024-03-13,22513.0,1440.0,100.0,0.0,0.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,22514.0,1404.0,97.5,33.0,31.0,108.0,0.0,0.0,0.0,0.0,22.0,0.0,31.0,10.0,0.0,0.0,108.0,38.0,1.0,0.0,0.0,0.0,0.0
2024-03-13,22515.0,1440.0,100.0,2.0,2.0,1128.0,0.0,64.0,0.0,1.0,23.0,3.0,2.0,0.0,2.0,0.0,1063.0,991.0,17.0,2.0,0.0,0.0,0.0
2024-03-13,22516.0,1440.0,100.0,109.0,106.0,7843.0,0.0,277.0,0.0,12.0,15.0,1.0,104.0,33.0,44.0,0.0,7554.0,7329.0,107.0,123.0,0.0,0.0,0.0
2024-03-13,22517.0,1440.0,100.0,1569.0,1564.0,14483.0,0.0,75.0,0.0,21.0,17.0,0.0,1561.0,20.0,83.0,0.0,14387.0,14328.0,0.0,1.0,0.0,0.0,0.0
2024-03-13,22518.0,1397.0,97.01388888888889,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,54.0,0.0,1.0,0.0,0.0,0.0
2024-03-13,22519.0,1440.0,100.0,0.0,0.0,168.0,0.0,7.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,160.0,149.0,1.0,8.0,0.0,0.0,0.0
2024-03-13,22520.0,1440.0,100.0,0.0,0.0,1742.0,0.0,54.0,0.0,15.0,5.0,4.0,0.0,3.0,6.0,0.0,1673.0,1655.0,2.0,2.0,0.0,0.0,0.0
2024-03-13,22521.0,1440.0,100.0,0.0,0.0,3750.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,3750.0,3739.0,5.0,0.0,0.0,0.0,0.0
2024-03-13,22522.0,1440.0,100.0,0.0,0.0,706.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0,680.0,2.0,0.0,0.0,0.0,0.0
2024-03-13,22523.0,1440.0,100.0,89.0,86.0,6714.0,0.0,217.0,0.0,10.0,8.0,2.0,86.0,10.0,31.0,0.0,6487.0,6428.0,24.0,7.0,0.0,0.0,0.0
2024-03-13,22524.0,1440.0,100.0,0.0,0.0,1871.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1869.0,1863.0,2.0,0.0,0.0,0.0,0.0
2024-03-13,22525.0,1440.0,100.0,2887.0,2726.0,60950.0,0.0,3635.0,0.0,204.0,103.0,34.0,2711.0,137.0,147.0,0.0,57111.0,56055.0,329.0,131.0,0.0,0.0,0.0
2024-03-13,22526.0,1440.0,100.0,0.0,0.0,918.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,910.0,908.0,0.0,1.0,0.0,0.0,0.0
2024-03-13,22527.0,1440.0,100.0,300.0,278.0,11715.0,0.0,601.0,0.0,23.0,5.0,0.0,277.0,6.0,26.0,0.0,11091.0,11035.0,34.0,2.0,0.0,0.0,0.0
2024-03-13,22528.0,1440.0,100.0,0.0,0.0,2316.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,2300.0,2298.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,22529.0,1440.0,100.0,0.0,0.0,958.0,0.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,917.0,1.0,0.0,0.0,0.0,0.0
2024-03-13,22530.0,1440.0,100.0,2.0,2.0,815.0,0.0,23.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,792.0,786.0,3.0,0.0,0.0,0.0,0.0
2024-03-13,22531.0,1440.0,100.0,158.0,157.0,14408.0,0.0,0.0,0.0,5.0,8.0,2.0,157.0,4.0,48.0,0.0,14403.0,14371.0,6.0,1.0,0.0,0.0,0.0
2024-03-13,22532.0,1404.0,97.5,154.0,152.0,18750.0,0.0,122.0,0.0,7.0,151.0,7.0,152.0,122.0,66.0,0.0,18621.0,18265.0,6.0,0.0,0.0,0.0,0.0
2024-03-13,22533.0,1440.0,100.0,0.0,0.0,384.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,17.0,0.0,383.0,376.0,2.0,0.0,0.0,0.0,0.0
2024-03-13,22534.0,1440.0,100.0,291.0,287.0,10773.0,0.0,30.0,0.0,44.0,15.0,0.0,287.0,1.0,30.0,0.0,10699.0,10671.0,5.0,1.0,0.0,0.0,0.0
2024-03-13,22535.0,1440.0,100.0,0.0,0.0,1596.0,0.0,73.0,0.0,6.0,11.0,0.0,0.0,2.0,5.0,0.0,1517.0,1491.0,7.0,5.0,0.0,0.0,0.0
2024-03-13,22536.0,1440.0,100.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,22537.0,1440.0,100.0,3991.0,3764.0,24658.0,0.0,1325.0,0.0,34.0,32.0,3.0,3718.0,27.0,63.0,0.0,23299.0,23127.0,65.0,22.0,0.0,0.0,0.0
2024-03-13,22538.0,1440.0,100.0,2.0,1.0,3015.0,0.0,14.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,3001.0,2993.0,1.0,1.0,0.0,0.0,0.0
2024-03-13,22539.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,22540.0,1404.0,97.5,3.0,3.0,105.0,0.0,0.0,0.0,0.0,12.0,7.0,3.0,27.0,0.0,0.0,105.0,50.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,22541.0,1440.0,100.0,1.0,1.0,8952.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,14.0,44.0,0.0,8950.0,8921.0,1.0,0.0,0.0,0.0,0.0
2024-03-13,22542.0,1440.0,100.0,93.0,93.0,11642.0,0.0,2.0,0.0,7.0,6.0,1.0,93.0,7.0,31.0,0.0,11633.0,11607.0,4.0,0.0,0.0,0.0,0.0
2024-03-13,22543.0,1440.0,100.0,0.0,0.0,1427.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,10.0,0.0,1425.0,1414.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,22544.0,1440.0,100.0,2885.0,2856.0,28174.0,0.0,69.0,0.0,138.0,14.0,1.0,2853.0,12.0,35.0,0.0,27967.0,27912.0,2.0,3.0,0.0,0.0,0.0
2024-03-13,22545.0,1440.0,100.0,0.0,0.0,96.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,22546.0,1440.0,100.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,22547.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,22548.0,1440.0,100.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,1.0,0.0,330.0,300.0,1.0,0.0,0.0,0.0,0.0
2024-03-13,22549.0,1397.0,97.01388888888889,0.0,0.0,3032.0,0.0,4.0,0.0,3.0,70.0,1.0,0.0,3.0,21.0,0.0,3025.0,2923.0,9.0,0.0,0.0,0.0,0.0
2024-03-13,22550.0,1440.0,100.0,0.0,0.0,3879.0,0.0,199.0,0.0,32.0,4.0,0.0,0.0,0.0,4.0,0.0,3648.0,3637.0,6.0,2.0,0.0,0.0,0.0
2024-03-13,22551.0,1440.0,100.0,688.0,674.0,9280.0,0.0,80.0,0.0,45.0,120.0,0.0,673.0,19.0,35.0,0.0,9155.0,8936.0,29.0,0.0,0.0,0.0,0.0
2024-03-13,22552.0,1440.0,100.0,3.0,3.0,11156.0,0.0,16.0,0.0,13.0,13.0,0.0,3.0,48.0,783.0,0.0,11127.0,11021.0,17.0,0.0,0.0,0.0,0.0
2024-03-13,22553.0,1440.0,100.0,265.0,264.0,12404.0,0.0,5.0,0.0,20.0,10.0,3.0,264.0,6.0,34.0,0.0,12379.0,12341.0,8.0,0.0,0.0,0.0,0.0
2024-03-13,22554.0,1440.0,100.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
2024-03-13,22555.0,1440.0,100.0,0.0,0.0,4170.0,0.0,2.0,0.0,2.0,19.0,2.0,0.0,8.0,4.0,0.0,4166.0,4112.0,13.0,0.0,0.0,0.0,0.0
2024-03-13,22556.0,1440.0,100.0,87.0,82.0,10917.0,0.0,394.0,0.0,11.0,8.0,3.0,82.0,7.0,30.0,0.0,10512.0,10442.0,29.0,2.0,0.0,0.0,0.0
2024-03-13,22557.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,22558.0,1440.0,100.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,22559.0,1397.0,97.01388888888889,921.0,919.0,54665.0,0.0,63.0,0.0,26.0,72.0,5.0,917.0,72.0,187.0,0.0,54576.0,54343.0,20.0,2.0,0.0,0.0,0.0
2024-03-13,22560.0,1440.0,100.0,1018.0,983.0,16336.0,0.0,780.0,0.0,274.0,65.0,11.0,972.0,26.0,56.0,0.0,15282.0,14853.0,158.0,39.0,0.0,0.0,0.0
2024-03-13,22561.0,1440.0,100.0,4266.0,4234.0,65164.0,0.0,95.0,0.0,192.0,38.0,5.0,4217.0,59.0,186.0,0.0,64877.0,64725.0,16.0,0.0,0.0,0.0,0.0
2024-03-13,22562.0,1440.0,100.0,1.0,1.0,6492.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,7.0,11.0,0.0,6482.0,6467.0,1.0,0.0,0.0,0.0,0.0
2024-03-13,22563.0,1440.0,100.0,11.0,11.0,10404.0,0.0,18.0,0.0,0.0,52.0,23.0,11.0,58.0,168.0,0.0,10386.0,10133.0,26.0,0.0,0.0,0.0,0.0
2024-03-13,22564.0,1397.0,97.01388888888889,0.0,0.0,1705.0,0.0,5.0,0.0,9.0,78.0,0.0,0.0,26.0,53.0,0.0,1691.0,1570.0,9.0,1.0,0.0,0.0,0.0
2024-03-13,22565.0,1440.0,100.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,177.0,173.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,22566.0,1440.0,100.0,0.0,0.0,1275.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1275.0,1269.0,1.0,0.0,0.0,0.0,0.0
2024-03-13,22567.0,1440.0,100.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,22568.0,1440.0,100.0,0.0,0.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,22569.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,22570.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,22571.0,1440.0,100.0,196.0,192.0,8500.0,0.0,196.0,0.0,27.0,16.0,3.0,191.0,34.0,294.0,0.0,8277.0,8202.0,14.0,7.0,0.0,0.0,0.0
2024-03-13,22572.0,1440.0,100.0,2614.0,2584.0,54177.0,0.0,158.0,0.0,153.0,37.0,3.0,2580.0,46.0,155.0,0.0,53866.0,53738.0,1.0,2.0,0.0,0.0,0.0
2024-03-13,22573.0,1440.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-13,22574.0,1440.0,100.0,0.0,0.0,797.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,795.0,784.0,0.0,0.0,0.0,0.0,0.0
