begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,ifInDiscardedMCastPackets,ifInOctets,ifOutMCastPackets,ifOutFragPackets,ifInMCastPackets,ifOutDroppedPackets,ifOutDroppedOctets,ifInErrors,ifOutFragments,ifInPackets,ifOutOctets,ifInMCastOctets,ifOutMCastOctets,ifInDiscardedMCastOctets,ifOutPackets
2022-03-13,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15489.0,dynamic,100.0,66771.0,233300099918.0,0.0,11.0,66771.0,0.0,0.0,0.0,22.0,199560164.0,30151318499.0,5195032.0,0.0,5195032.0,136849071.0
2022-03-13,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15490.0,dynamic,100.0,66538.0,825084456.0,0.0,0.0,66538.0,0.0,0.0,0.0,0.0,8996561.0,361378060.0,5176760.0,0.0,5176760.0,4984080.0
2022-03-13,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15491.0,dynamic,100.0,66789.0,109180234.0,0.0,0.0,66789.0,0.0,0.0,0.0,0.0,1499016.0,12991547.0,5196518.0,0.0,5196518.0,11575.0
2022-03-13,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15492.0,dynamic,100.0,66511.0,108898082.0,0.0,0.0,66511.0,0.0,0.0,0.0,0.0,1494856.0,12980925.0,5174554.0,0.0,5174554.0,12669.0
2022-03-13,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15493.0,dynamic,100.0,66769.0,108824296.0,0.0,0.0,66769.0,0.0,0.0,0.0,0.0,1493534.0,6694184.0,5194734.0,0.0,5194734.0,7583.0
2022-03-13,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15494.0,dynamic,100.0,66211.0,108177786.0,0.0,4.0,66211.0,0.0,0.0,0.0,4.0,1484800.0,13268611.0,5151014.0,0.0,5151014.0,12688.0
2022-03-13,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15495.0,dynamic,97.01388888888889,64528.0,105615332.0,0.0,0.0,64528.0,0.0,0.0,0.0,0.0,1450078.0,14295609.0,5020330.0,0.0,5020330.0,13032.0
2022-03-13,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15496.0,dynamic,100.0,66146.0,291308188.0,0.0,0.0,66146.0,0.0,0.0,0.0,0.0,3249884.0,134512172.0,5146044.0,0.0,5146044.0,1848674.0
2022-03-13,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15497.0,dynamic,100.0,66732.0,108976394.0,0.0,0.0,66732.0,0.0,0.0,0.0,0.0,1495737.0,6535401.0,5192142.0,0.0,5192142.0,6898.0
2022-03-13,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15498.0,dynamic,97.5,65153.0,1228228354.0,0.0,0.0,65153.0,0.0,0.0,0.0,0.0,13727826.0,853870924.0,5068950.0,0.0,5068950.0,9050431.0
2022-03-13,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15499.0,dynamic,100.0,66752.0,108820876.0,0.0,0.0,66752.0,0.0,0.0,0.0,0.0,1493478.0,6964924.0,5193650.0,0.0,5193650.0,7643.0
2022-03-13,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15500.0,dynamic,100.0,66771.0,109180402.0,0.0,0.0,66771.0,0.0,0.0,0.0,0.0,1498175.0,6933112.0,5195078.0,0.0,5195078.0,8789.0
2022-03-13,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15501.0,dynamic,100.0,66745.0,1248370960.0,0.0,0.0,66745.0,0.0,0.0,0.0,0.0,13279471.0,802503876.0,5192860.0,0.0,5192860.0,8583542.0
2022-03-13,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15502.0,dynamic,100.0,65052.0,132814871904.0,0.0,23.0,65052.0,0.0,0.0,0.0,46.0,110780816.0,13233037215.0,5061974.0,0.0,5061974.0,69887605.0
2022-03-13,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15503.0,dynamic,100.0,65026.0,106700038.0,0.0,22.0,65026.0,0.0,0.0,0.0,22.0,1462668.0,13816643.0,5059204.0,0.0,5059204.0,16861.0
2022-03-13,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15504.0,dynamic,100.0,66175.0,809177384.0,0.0,0.0,66175.0,0.0,0.0,0.0,0.0,8635521.0,687529564.0,5148640.0,0.0,5148640.0,6532449.0
2022-03-13,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15505.0,dynamic,97.01388888888889,64567.0,374301400515.0,0.0,4812.0,64567.0,0.0,0.0,0.0,9624.0,338781038.0,53239824427.0,5023634.0,0.0,5023634.0,245790950.0
2022-03-13,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15506.0,dynamic,100.0,65785.0,165201456185.0,0.0,0.0,65785.0,0.0,0.0,0.0,0.0,139648344.0,21902358430.0,5118590.0,0.0,5118590.0,82675027.0
2022-03-13,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15507.0,dynamic,100.0,65041.0,356906232.0,0.0,0.0,65041.0,0.0,0.0,0.0,0.0,4072651.0,204444964.0,5060588.0,0.0,5060588.0,2587059.0
2022-03-13,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15508.0,dynamic,100.0,66782.0,88912670244.0,0.0,46.0,66782.0,0.0,0.0,0.0,92.0,79434659.0,14602297226.0,5195590.0,0.0,5195590.0,54256922.0
2022-03-13,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15509.0,dynamic,100.0,66812.0,330239611743.0,0.0,492.0,66812.0,0.0,0.0,0.0,984.0,293708048.0,49258578901.0,5198174.0,0.0,5198174.0,209996775.0
2022-03-13,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15510.0,dynamic,100.0,65101.0,106838542.0,0.0,23.0,65101.0,0.0,0.0,0.0,23.0,1464023.0,14501481.0,5064192.0,0.0,5064192.0,18180.0
2022-03-13,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15511.0,dynamic,100.0,66786.0,690299176.0,0.0,0.0,66786.0,0.0,0.0,0.0,0.0,7591965.0,222075764.0,5196140.0,0.0,5196140.0,3951430.0
2022-03-13,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15512.0,dynamic,100.0,66427.0,633447930.0,0.0,0.0,66427.0,0.0,0.0,0.0,0.0,7067388.0,507474528.0,5168110.0,0.0,5168110.0,4966182.0
2022-03-14,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15456.0,dynamic,100.0,65438.0,389757840.0,0.0,0.0,65438.0,0.0,0.0,0.0,0.0,4311230.0,251474872.0,5091060.0,0.0,5091060.0,2733478.0
2022-03-14,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15457.0,dynamic,100.0,66779.0,295948682728.0,0.0,129.0,66779.0,0.0,0.0,0.0,258.0,255245772.0,39777113987.0,5195488.0,0.0,5195488.0,165353043.0
2022-03-14,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15458.0,dynamic,100.0,66806.0,108907196.0,0.0,0.0,66806.0,0.0,0.0,0.0,0.0,1495234.0,13109776.0,5198016.0,0.0,5198016.0,11466.0
2022-03-14,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15459.0,dynamic,100.0,66752.0,37644110377.0,0.0,129219.0,66752.0,0.0,0.0,0.0,258438.0,31006635.0,5871512520.0,5193420.0,0.0,5193420.0,20142038.0
2022-03-14,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15460.0,dynamic,100.0,66802.0,74474266247.0,0.0,466287.0,66802.0,0.0,0.0,0.0,932574.0,64493126.0,13017738336.0,5197374.0,0.0,5197374.0,45428615.0
2022-03-14,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15461.0,dynamic,100.0,66757.0,649873138.0,0.0,0.0,66757.0,0.0,0.0,0.0,0.0,7116839.0,224274036.0,5193866.0,0.0,5193866.0,3720385.0
2022-03-14,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15462.0,dynamic,98.75,65741.0,391198930583.0,0.0,46.0,65741.0,0.0,0.0,0.0,92.0,348720516.0,56903844865.0,5114702.0,0.0,5114702.0,241984480.0
2022-03-14,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15463.0,dynamic,100.0,66770.0,699343904.0,0.0,0.0,66770.0,0.0,0.0,0.0,0.0,7808616.0,269959572.0,5194952.0,0.0,5194952.0,4190574.0
2022-03-14,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15464.0,dynamic,100.0,66786.0,1205188018.0,0.0,0.0,66786.0,0.0,0.0,0.0,0.0,13075135.0,808174888.0,5196094.0,0.0,5196094.0,8571056.0
2022-03-14,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15465.0,dynamic,100.0,66775.0,1097440858.0,0.0,0.0,66775.0,0.0,0.0,0.0,0.0,11659491.0,689341836.0,5195490.0,0.0,5195490.0,7347076.0
2022-03-14,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15466.0,dynamic,100.0,65980.0,522663390.0,0.0,0.0,65980.0,0.0,0.0,0.0,0.0,5825938.0,386958032.0,5133362.0,0.0,5133362.0,3991690.0
2022-03-14,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15467.0,dynamic,100.0,66037.0,107764176.0,0.0,4.0,66037.0,0.0,0.0,0.0,4.0,1479344.0,12760820.0,5138060.0,0.0,5138060.0,12010.0
2022-03-14,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15468.0,dynamic,100.0,66775.0,391045466.0,0.0,0.0,66775.0,0.0,0.0,0.0,0.0,4374110.0,294825536.0,5195214.0,0.0,5195214.0,2894810.0
2022-03-14,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15469.0,dynamic,100.0,65995.0,108128207.0,0.0,4.0,65995.0,0.0,0.0,0.0,4.0,1485820.0,27565783.0,5134516.0,0.0,5134516.0,23833.0
2022-03-14,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15470.0,dynamic,100.0,65322.0,750384122.0,0.0,0.0,65322.0,0.0,0.0,0.0,0.0,7859580.0,634085064.0,5081826.0,0.0,5081826.0,6096838.0
2022-03-14,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15471.0,dynamic,100.0,65402.0,107012812.0,0.0,28.0,65402.0,0.0,0.0,0.0,28.0,1467869.0,13337910.0,5088594.0,0.0,5088594.0,14272.0
2022-03-14,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15472.0,dynamic,100.0,66074.0,399464710920.0,0.0,8017.0,66074.0,0.0,0.0,0.0,16034.0,350073895.0,64851820457.0,5140238.0,0.0,5140238.0,262766555.0
2022-03-14,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15473.0,dynamic,100.0,66973.0,94376900849.0,0.0,29.0,66973.0,0.0,0.0,0.0,58.0,82011857.0,11983498572.0,5210686.0,0.0,5210686.0,48672769.0
2022-03-14,"MRBTS-5045,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15474.0,dynamic,100.0,66749.0,109051056.0,0.0,0.0,66749.0,0.0,0.0,0.0,0.0,1497268.0,12900490.0,5193272.0,0.0,5193272.0,11547.0
2022-03-14,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15475.0,dynamic,98.75,65743.0,107395847.0,0.0,1.0,65743.0,0.0,0.0,0.0,1.0,1474357.0,14597347.0,5114816.0,0.0,5114816.0,13923.0
2022-03-14,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15476.0,dynamic,100.0,66754.0,916090944.0,0.0,0.0,66754.0,0.0,0.0,0.0,0.0,9877862.0,488842640.0,5193580.0,0.0,5193580.0,5895834.0
2022-03-14,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15477.0,dynamic,100.0,66700.0,610141712.0,0.0,0.0,66700.0,0.0,0.0,0.0,0.0,6682219.0,185252648.0,5189168.0,0.0,5189168.0,3401802.0
2022-03-14,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15478.0,dynamic,100.0,65993.0,61087337752.0,0.0,4119.0,65993.0,0.0,0.0,0.0,8238.0,51577681.0,7509498628.0,5133758.0,0.0,5133758.0,29253439.0
2022-03-14,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15479.0,dynamic,100.0,66781.0,109026956.0,0.0,0.0,66781.0,0.0,0.0,0.0,0.0,1496274.0,6914426.0,5195464.0,0.0,5195464.0,7279.0
2022-03-14,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15480.0,dynamic,100.0,66768.0,704473754.0,0.0,0.0,66768.0,0.0,0.0,0.0,0.0,7768163.0,282559464.0,5194838.0,0.0,5194838.0,4195317.0
2022-03-14,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15481.0,dynamic,100.0,66742.0,369583813059.0,0.0,4286.0,66742.0,0.0,0.0,0.0,8572.0,322950187.0,50749666359.0,5192574.0,0.0,5192574.0,231103854.0
2022-03-14,"MRBTS-5090,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15482.0,dynamic,100.0,65303.0,285163918422.0,0.0,493.0,65303.0,0.0,0.0,0.0,986.0,254860670.0,43450701713.0,5080214.0,0.0,5080214.0,180925575.0
2022-03-14,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15483.0,dynamic,100.0,66748.0,109124108.0,0.0,1.0,66748.0,0.0,0.0,0.0,1.0,1497520.0,6850577.0,5193192.0,0.0,5193192.0,8392.0
2022-03-14,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15484.0,dynamic,100.0,66776.0,109044076.0,0.0,0.0,66776.0,0.0,0.0,0.0,0.0,1497157.0,12669863.0,5195662.0,0.0,5195662.0,11282.0
2022-03-14,"MRBTS-5084,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15485.0,dynamic,100.0,66054.0,234209562403.0,0.0,15877.0,66054.0,0.0,0.0,0.0,31754.0,201534287.0,33186888033.0,5139466.0,0.0,5139466.0,127891974.0
2022-03-14,"MRBTS-5102,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15486.0,dynamic,100.0,66746.0,61850647075.0,0.0,0.0,66746.0,0.0,0.0,0.0,0.0,51999772.0,6074516467.0,5193216.0,0.0,5193216.0,25516285.0
2022-03-14,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15487.0,dynamic,100.0,66719.0,19847553741.0,0.0,1.0,66719.0,0.0,0.0,0.0,2.0,16551112.0,1643780006.0,5190734.0,0.0,5190734.0,8703075.0
2022-03-14,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15488.0,dynamic,100.0,66762.0,174526215610.0,0.0,26.0,66762.0,0.0,0.0,0.0,52.0,151132550.0,21303213831.0,5194220.0,0.0,5194220.0,91960113.0
2022-03-14,"MRBTS-5079,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15489.0,dynamic,100.0,66797.0,207379977459.0,0.0,4.0,66797.0,0.0,0.0,0.0,8.0,178915187.0,26491055672.0,5196790.0,0.0,5196790.0,123209081.0
2022-03-14,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15490.0,dynamic,100.0,67001.0,747778486.0,0.0,0.0,67001.0,0.0,0.0,0.0,0.0,8182989.0,334909820.0,5212742.0,0.0,5212742.0,4552656.0
2022-03-14,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15491.0,dynamic,100.0,66766.0,109174880.0,0.0,1.0,66766.0,0.0,0.0,0.0,1.0,1498976.0,12930259.0,5194540.0,0.0,5194540.0,11573.0
2022-03-14,"MRBTS-5086,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15492.0,dynamic,100.0,67025.0,109561341.0,0.0,0.0,67025.0,0.0,0.0,0.0,0.0,1503903.0,12842839.0,5214432.0,0.0,5214432.0,11424.0
2022-03-14,"MRBTS-5085,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15493.0,dynamic,100.0,66742.0,108867851.0,0.0,0.0,66742.0,0.0,0.0,0.0,0.0,1493752.0,6780802.0,5192574.0,0.0,5192574.0,8034.0
2022-03-14,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15494.0,dynamic,100.0,66028.0,107893204.0,0.0,10.0,66028.0,0.0,0.0,0.0,10.0,1480676.0,13424073.0,5137018.0,0.0,5137018.0,13404.0
2022-03-14,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15495.0,dynamic,100.0,66799.0,109175430.0,0.0,0.0,66799.0,0.0,0.0,0.0,0.0,1499043.0,13189531.0,5196904.0,0.0,5196904.0,11650.0
2022-03-14,"MRBTS-5083,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15496.0,dynamic,100.0,66006.0,283614588.0,0.0,0.0,66006.0,0.0,0.0,0.0,0.0,3164887.0,128598856.0,5134936.0,0.0,5134936.0,1805063.0
2022-03-14,"MRBTS-5082,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15497.0,dynamic,100.0,66716.0,108979155.0,0.0,0.0,66716.0,0.0,0.0,0.0,0.0,1495569.0,6573775.0,5190402.0,0.0,5190402.0,6930.0
2022-03-14,"MRBTS-5200,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15498.0,dynamic,98.75,65737.0,1122910112.0,0.0,0.0,65737.0,0.0,0.0,0.0,0.0,12648949.0,777728356.0,5114520.0,0.0,5114520.0,8328192.0
2022-03-14,"MRBTS-5080,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15499.0,dynamic,100.0,66791.0,108792406.0,0.0,1.0,66791.0,0.0,0.0,0.0,1.0,1493102.0,6904978.0,5196494.0,0.0,5196494.0,7221.0
2022-03-14,"MRBTS-5091,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15500.0,dynamic,100.0,66748.0,109036930.0,0.0,0.0,66748.0,0.0,0.0,0.0,0.0,1496482.0,6716007.0,5192962.0,0.0,5192962.0,7119.0
2022-03-14,"MRBTS-5023,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15501.0,dynamic,100.0,66782.0,1201964864.0,0.0,0.0,66782.0,0.0,0.0,0.0,0.0,12880217.0,808938024.0,5195636.0,0.0,5195636.0,8516134.0
2022-03-14,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15502.0,dynamic,100.0,65570.0,134817845648.0,0.0,137.0,65570.0,0.0,0.0,0.0,274.0,114555012.0,18820257050.0,5101252.0,0.0,5101252.0,74588668.0
2022-03-14,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-1",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15503.0,dynamic,100.0,65450.0,107244537.0,0.0,5.0,65450.0,0.0,0.0,0.0,5.0,1475088.0,32859038.0,5092204.0,0.0,5092204.0,25886.0
2022-03-14,"MRBTS-5044,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15504.0,dynamic,100.0,66068.0,848298526.0,0.0,0.0,66068.0,0.0,0.0,0.0,0.0,9105860.0,734162508.0,5139850.0,0.0,5139850.0,7006031.0
2022-03-14,"MRBTS-5081,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15505.0,dynamic,100.0,66762.0,382134024604.0,0.0,33220.0,66762.0,0.0,0.0,0.0,66440.0,347326961.0,60731213654.0,5194404.0,0.0,5194404.0,255845524.0
2022-03-14,"MRBTS-5062,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15506.0,dynamic,100.0,65411.0,153746485578.0,0.0,1.0,65411.0,0.0,0.0,0.0,2.0,130821752.0,23090910860.0,5089820.0,0.0,5089820.0,82049132.0
2022-03-14,"MRBTS-5050,TNLSVC-1,TNL-1,IPNO-1,IPIF-2",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15507.0,dynamic,100.0,65562.0,352072472.0,0.0,0.0,65562.0,0.0,0.0,0.0,0.0,4025961.0,199062004.0,5100704.0,0.0,5100704.0,2514338.0
2022-03-14,"MRBTS-5089,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15508.0,dynamic,100.0,66788.0,92241604030.0,0.0,9.0,66788.0,0.0,0.0,0.0,18.0,84193506.0,28719331770.0,5196254.0,0.0,5196254.0,63977070.0
2022-03-14,"MRBTS-5078,TNLSVC-1,TNL-1,IPNO-1,IPIF-3",Nokia,SRAN : PLMN-MRBTS-TNLSVC-TNL-IPNO-IPIF,15509.0,dynamic,100.0,66772.0,326640768142.0,0.0,262.0,66772.0,0.0,0.0,0.0,524.0,287359907.0,43073899069.0,5194882.0,0.0,5194882.0,194620867.0
